m49_code,country,cpc_code,commodity,commodity_basket,year,decades,loss_percentage,food_supply_stage,method_data_collection
36,Australia,01234,Tomatoes,Fruits And Vegetables,2017,2010,2.4,Retail,Case Study
36,Australia,01234,Tomatoes,Fruits And Vegetables,2017,2010,10.8,Farm,Case Study
36,Australia,01234,Tomatoes,Fruits And Vegetables,2017,2010,28.7,Farm,Case Study
36,Australia,01234,Tomatoes,Fruits And Vegetables,2017,2010,47.0,Farm,Case Study
36,Australia,01234,Tomatoes,Fruits And Vegetables,2017,2010,5.4,Retail,Case Study
36,Australia,01212,Cabbages,Fruits And Vegetables,2015,2010,12.0,Households,Survey
36,Australia,01212,Cabbages,Fruits And Vegetables,2015,2010,27.0,Households,Survey
36,Australia,01213,Cauliflowers and broccoli,Fruits And Vegetables,2015,2010,37.0,Households,Survey
36,Australia,01213,Cauliflowers and broccoli,Fruits And Vegetables,2015,2010,31.0,Households,Survey
36,Australia,01214,Lettuce and chicory,Fruits And Vegetables,2015,2010,14.0,Households,Survey
36,Australia,01231,"Chillies and peppers, green (<i>Capsicum</i> spp. and <i>Pimenta</i> spp.)",Fruits And Vegetables,2015,2010,26.0,Households,Survey
36,Australia,01251,Carrots and turnips,Fruits And Vegetables,2015,2010,31.0,Households,Survey
36,Australia,01701,"Beans, dry",Cereals & Pulses,2015,2010,25.0,Households,Survey
36,Australia,21319.01,"Sweet corn, frozen",Fruits And Vegetables,2015,2010,27.0,Households,Survey
36,Australia,01212,Cabbages,Fruits And Vegetables,2013,2010,20.0,Processing,Survey
36,Australia,01212,Cabbages,Fruits And Vegetables,2013,2010,32.5,Market,Survey
36,Australia,01213,Cauliflowers and broccoli,Fruits And Vegetables,2013,2010,3.0,Processing,Literature Review
36,Australia,01213,Cauliflowers and broccoli,Fruits And Vegetables,2013,2010,10.0,Farm,Literature Review
36,Australia,01213,Cauliflowers and broccoli,Fruits And Vegetables,2013,2010,28.0,Market,Survey
36,Australia,01213,Cauliflowers and broccoli,Fruits And Vegetables,2013,2010,65.0,Processing,Survey
36,Australia,01213,Cauliflowers and broccoli,Fruits And Vegetables,2013,2010,11.0,Farm,Literature Review
36,Australia,01213,Cauliflowers and broccoli,Fruits And Vegetables,2013,2010,24.0,Whole supply chain,Survey
36,Australia,01213,Cauliflowers and broccoli,Fruits And Vegetables,2013,2010,3.0,Processing,Literature Review
36,Australia,01214,Lettuce and chicory,Fruits And Vegetables,2013,2010,6.0,Farm,Literature Review
36,Australia,01214,Lettuce and chicory,Fruits And Vegetables,2013,2010,4.0,Farm,Literature Review
36,Australia,01214,Lettuce and chicory,Fruits And Vegetables,2013,2010,16.0,Processing,Literature Review
36,Australia,01214,Lettuce and chicory,Fruits And Vegetables,2013,2010,17.0,Whole supply chain,Survey
36,Australia,01214,Lettuce and chicory,Fruits And Vegetables,2013,2010,50.0,Whole supply chain,Survey
36,Australia,01214,Lettuce and chicory,Fruits And Vegetables,2013,2010,15.0,Whole supply chain,Survey
36,Australia,01214,Lettuce and chicory,Fruits And Vegetables,2013,2010,9.0,Processing,Literature Review
36,Australia,01214,Lettuce and chicory,Fruits And Vegetables,2013,2010,10.0,Processing,Survey
36,Australia,01231,"Chillies and peppers, green (<i>Capsicum</i> spp. and <i>Pimenta</i> spp.)",Fruits And Vegetables,2013,2010,8.0,Farm,Survey
36,Australia,01251,Carrots and turnips,Fruits And Vegetables,2013,2010,1.0,Processing,Literature Review
36,Australia,01251,Carrots and turnips,Fruits And Vegetables,2013,2010,1.0,Farm,Literature Review
36,Australia,01251,Carrots and turnips,Fruits And Vegetables,2013,2010,5.0,Processing,Survey
36,Australia,01290.90,"Other vegetables, fresh n.e.c.",Fruits And Vegetables,2013,2010,15.0,Whole supply chain,Survey
36,Australia,01290.90,"Other vegetables, fresh n.e.c.",Fruits And Vegetables,2013,2010,10.0,Whole supply chain,Survey
36,Australia,01290.90,"Other vegetables, fresh n.e.c.",Fruits And Vegetables,2013,2010,1.0,Processing,Literature Review
36,Australia,01290.90,"Other vegetables, fresh n.e.c.",Fruits And Vegetables,2013,2010,10.0,Farm,Literature Review
36,Australia,21319.01,"Sweet corn, frozen",Fruits And Vegetables,2013,2010,20.0,Whole supply chain,Survey
36,Australia,21319.01,"Sweet corn, frozen",Fruits And Vegetables,2013,2010,38.5,Processing,Survey
360,Indonesia,0112,Maize (corn),Cereals & Pulses,2018,2010,4.29,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,0141,Soya beans,"Roots, Tubers & Oil-Bearing Crops",2018,2010,6.16,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,01520.01,"Cassava, fresh","Roots, Tubers & Oil-Bearing Crops",2018,2010,2.69,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,01530,Sweet potatoes,"Roots, Tubers & Oil-Bearing Crops",2018,2010,11.18,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,02211,Raw milk of cattle,Animals products; Fish and fish products,2018,2010,5.47,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,0112,Maize (corn),Cereals & Pulses,2017,2010,4.26,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,0141,Soya beans,"Roots, Tubers & Oil-Bearing Crops",2017,2010,5.23,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,01520.01,"Cassava, fresh","Roots, Tubers & Oil-Bearing Crops",2017,2010,2.28,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,01530,Sweet potatoes,"Roots, Tubers & Oil-Bearing Crops",2017,2010,9.93,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,02211,Raw milk of cattle,Animals products; Fish and fish products,2017,2010,5.71,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,0112,Maize (corn),Cereals & Pulses,2016,2010,4.42,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,0141,Soya beans,"Roots, Tubers & Oil-Bearing Crops",2016,2010,5.03,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,0142,"Groundnuts, excluding shelled","Roots, Tubers & Oil-Bearing Crops",2016,2010,7.03,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,01520.01,"Cassava, fresh","Roots, Tubers & Oil-Bearing Crops",2016,2010,2.35,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,01530,Sweet potatoes,"Roots, Tubers & Oil-Bearing Crops",2016,2010,9.96,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,02211,Raw milk of cattle,Animals products; Fish and fish products,2016,2010,5.7,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,0113,Rice,Cereals & Pulses,2013,2010,5.0,Processing,Unknown
360,Indonesia,0113,Rice,Cereals & Pulses,2013,2010,15.0,Processing,Unknown
360,Indonesia,0113,Rice,Cereals & Pulses,2012,2010,4.69,Farm,Survey
360,Indonesia,0113,Rice,Cereals & Pulses,2012,2010,6.09,Farm,Survey
360,Indonesia,0113,Rice,Cereals & Pulses,2012,2010,6.22,Farm,Survey
360,Indonesia,0113,Rice,Cereals & Pulses,2012,2010,10.65,Farm,Survey
360,Indonesia,0113,Rice,Cereals & Pulses,2012,2010,10.79,Farm,Survey
360,Indonesia,0113,Rice,Cereals & Pulses,2012,2010,10.76,Farm,Survey
360,Indonesia,0112,Maize (corn),Cereals & Pulses,2011,2010,3.27,Farm,Survey
360,Indonesia,01354,Strawberries,Fruits And Vegetables,2010,2010,30.0,Post-harvest,Case Study
360,Indonesia,0113,Rice,Cereals & Pulses,2007,2000,3.27,Farm,Survey
360,Indonesia,0113,Rice,Cereals & Pulses,2007,2000,0.31,Storage,Survey
360,Indonesia,0113,Rice,Cereals & Pulses,2007,2000,1.2,Harvest,Survey
360,Indonesia,0113,Rice,Cereals & Pulses,2007,2000,0.18,Processing,Survey
360,Indonesia,0113,Rice,Cereals & Pulses,2007,2000,0.18,Farm,Survey
360,Indonesia,0113,Rice,Cereals & Pulses,2007,2000,0.31,Storage,Survey
360,Indonesia,0113,Rice,Cereals & Pulses,2007,2000,10.71,Farm,Survey
360,Indonesia,0113,Rice,Cereals & Pulses,2007,2000,0.62,Transport,Survey
360,Indonesia,0113,Rice,Cereals & Pulses,2007,2000,0.62,Transport,Survey
360,Indonesia,0112,Maize (corn),Cereals & Pulses,2006,2000,5.455,Farm,Survey
360,Indonesia,0113,Rice,Cereals & Pulses,2006,2000,0.31,Storage,Survey
360,Indonesia,0113,Rice,Cereals & Pulses,2006,2000,1.08,Storage,Survey
360,Indonesia,0113,Rice,Cereals & Pulses,2006,2000,0.91,Transport,Survey
360,Indonesia,0113,Rice,Cereals & Pulses,2006,2000,0.62,Transport,Survey
360,Indonesia,0113,Rice,Cereals & Pulses,2006,2000,0.18,Processing,Survey
360,Indonesia,0113,Rice,Cereals & Pulses,2005,2000,0.18,Processing,Survey
360,Indonesia,0113,Rice,Cereals & Pulses,2005,2000,0.62,Transport,Survey
360,Indonesia,0113,Rice,Cereals & Pulses,2005,2000,0.31,Storage,Survey
360,Indonesia,0113,Rice,Cereals & Pulses,2002,2000,5.9,Harvest,Unknown
360,Indonesia,0113,Rice,Cereals & Pulses,2002,2000,18.6,Harvest,Unknown
360,Indonesia,0112,Maize (corn),Cereals & Pulses,1998,1990,4.85,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,0113,Rice,Cereals & Pulses,1998,1990,5.4,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,0141,Soya beans,"Roots, Tubers & Oil-Bearing Crops",1998,1990,4.55,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,0142,"Groundnuts, excluding shelled","Roots, Tubers & Oil-Bearing Crops",1998,1990,5.01,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,01510,Potatoes,"Roots, Tubers & Oil-Bearing Crops",1998,1990,4.81,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,01520.01,"Cassava, fresh","Roots, Tubers & Oil-Bearing Crops",1998,1990,13.0,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,01530,Sweet potatoes,"Roots, Tubers & Oil-Bearing Crops",1998,1990,9.97,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,02211,Raw milk of cattle,Animals products; Fish and fish products,1998,1990,5.59,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,21421,"Groundnuts, shelled","Roots, Tubers & Oil-Bearing Crops",1998,1990,5.34,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,0112,Maize (corn),Cereals & Pulses,1997,1990,5.62,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,0113,Rice,Cereals & Pulses,1997,1990,5.4,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,0141,Soya beans,"Roots, Tubers & Oil-Bearing Crops",1997,1990,4.92,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,0142,"Groundnuts, excluding shelled","Roots, Tubers & Oil-Bearing Crops",1997,1990,4.96,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,01510,Potatoes,"Roots, Tubers & Oil-Bearing Crops",1997,1990,4.92,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,01520.01,"Cassava, fresh","Roots, Tubers & Oil-Bearing Crops",1997,1990,13.0,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,01530,Sweet potatoes,"Roots, Tubers & Oil-Bearing Crops",1997,1990,9.96,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,02211,Raw milk of cattle,Animals products; Fish and fish products,1997,1990,5.66,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,21421,"Groundnuts, shelled","Roots, Tubers & Oil-Bearing Crops",1997,1990,6.25,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,0112,Maize (corn),Cereals & Pulses,1996,1990,5.32,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,0113,Rice,Cereals & Pulses,1996,1990,5.4,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,0141,Soya beans,"Roots, Tubers & Oil-Bearing Crops",1996,1990,5.21,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,0142,"Groundnuts, excluding shelled","Roots, Tubers & Oil-Bearing Crops",1996,1990,5.01,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,01520.01,"Cassava, fresh","Roots, Tubers & Oil-Bearing Crops",1996,1990,13.0,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,01530,Sweet potatoes,"Roots, Tubers & Oil-Bearing Crops",1996,1990,10.01,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,02211,Raw milk of cattle,Animals products; Fish and fish products,1996,1990,5.67,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,21421,"Groundnuts, shelled","Roots, Tubers & Oil-Bearing Crops",1996,1990,6.1,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,01530,Sweet potatoes,"Roots, Tubers & Oil-Bearing Crops",1995,1990,10.0,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,0112,Maize (corn),Cereals & Pulses,1994,1990,5.6,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,0113,Rice,Cereals & Pulses,1994,1990,5.35,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,0141,Soya beans,"Roots, Tubers & Oil-Bearing Crops",1994,1990,4.86,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,0142,"Groundnuts, excluding shelled","Roots, Tubers & Oil-Bearing Crops",1994,1990,5.0,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,01520.01,"Cassava, fresh","Roots, Tubers & Oil-Bearing Crops",1994,1990,12.4,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,01530,Sweet potatoes,"Roots, Tubers & Oil-Bearing Crops",1994,1990,10.03,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,21421,"Groundnuts, shelled","Roots, Tubers & Oil-Bearing Crops",1994,1990,6.01,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,0113,Rice,Cereals & Pulses,1994,1990,3.2,Farm,Controlled Experiment
360,Indonesia,0113,Rice,Cereals & Pulses,1994,1990,0.5,Harvest,Controlled Experiment
360,Indonesia,0113,Rice,Cereals & Pulses,1994,1990,0.7,Harvest,Controlled Experiment
360,Indonesia,0112,Maize (corn),Cereals & Pulses,1993,1990,5.34,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,0113,Rice,Cereals & Pulses,1993,1990,5.4,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,0141,Soya beans,"Roots, Tubers & Oil-Bearing Crops",1993,1990,5.02,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,0142,"Groundnuts, excluding shelled","Roots, Tubers & Oil-Bearing Crops",1993,1990,4.99,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,01510,Potatoes,"Roots, Tubers & Oil-Bearing Crops",1993,1990,4.2,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,01520.01,"Cassava, fresh","Roots, Tubers & Oil-Bearing Crops",1993,1990,13.0,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,01530,Sweet potatoes,"Roots, Tubers & Oil-Bearing Crops",1993,1990,9.96,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,02211,Raw milk of cattle,Animals products; Fish and fish products,1993,1990,2.58,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,21421,"Groundnuts, shelled","Roots, Tubers & Oil-Bearing Crops",1993,1990,5.79,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,0112,Maize (corn),Cereals & Pulses,1992,1990,4.94,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,0141,Soya beans,"Roots, Tubers & Oil-Bearing Crops",1992,1990,4.99,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,0142,"Groundnuts, excluding shelled","Roots, Tubers & Oil-Bearing Crops",1992,1990,5.01,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,01510,Potatoes,"Roots, Tubers & Oil-Bearing Crops",1992,1990,4.27,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,01520.01,"Cassava, fresh","Roots, Tubers & Oil-Bearing Crops",1992,1990,13.0,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,01530,Sweet potatoes,"Roots, Tubers & Oil-Bearing Crops",1992,1990,10.0,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,21421,"Groundnuts, shelled","Roots, Tubers & Oil-Bearing Crops",1992,1990,5.41,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,0112,Maize (corn),Cereals & Pulses,1991,1990,5.23,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,0141,Soya beans,"Roots, Tubers & Oil-Bearing Crops",1991,1990,4.94,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,0142,"Groundnuts, excluding shelled","Roots, Tubers & Oil-Bearing Crops",1991,1990,4.99,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,01510,Potatoes,"Roots, Tubers & Oil-Bearing Crops",1991,1990,4.18,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,01520.01,"Cassava, fresh","Roots, Tubers & Oil-Bearing Crops",1991,1990,13.0,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,01530,Sweet potatoes,"Roots, Tubers & Oil-Bearing Crops",1991,1990,10.0,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,21421,"Groundnuts, shelled","Roots, Tubers & Oil-Bearing Crops",1991,1990,5.67,Whole supply chain,FAO's annual Agriculture Production Questionnaires
360,Indonesia,01510,Potatoes,"Roots, Tubers & Oil-Bearing Crops",1991,1990,17.0,Whole supply chain,No Data Collection Specified
360,Indonesia,0113,Rice,Cereals & Pulses,1987,1980,21.0,Processing,Unknown
360,Indonesia,0112,Maize (corn),Cereals & Pulses,1977,1970,4.0,Storage,Literature Review
360,Indonesia,0113,Rice,Cereals & Pulses,1977,1970,3.5,Storage,Literature Review
360,Indonesia,0113,Rice,Cereals & Pulses,1977,1970,2.0,Farm,Literature Review
360,Indonesia,0113,Rice,Cereals & Pulses,1977,1970,11.5,Whole supply chain,Literature Review
360,Indonesia,0114,Sorghum,Cereals & Pulses,1977,1970,4.0,Whole supply chain,Literature Review
360,Indonesia,0114,Sorghum,Cereals & Pulses,1977,1970,11.5,Storage,Literature Review
360,Indonesia,01520.01,"Cassava, fresh","Roots, Tubers & Oil-Bearing Crops",1977,1970,10.0,Whole supply chain,Literature Review
364,Iran (Islamic Republic of),02910,Natural honey,"Other crops (stimulants, spices, sugar, etc.)",2016,2010,0.18,Whole supply chain,FAO's annual Agriculture Production Questionnaires
364,Iran (Islamic Republic of),0231,"Hen eggs in shell, fresh",Animals products; Fish and fish products,2014,2010,2.07,Whole supply chain,FAO's annual Agriculture Production Questionnaires
364,Iran (Islamic Republic of),0111,Wheat,Cereals & Pulses,2011,2010,0.15,Storage,Survey
